ticker,horizon,price,cost,W,L,req
3816.KL,20,7.769999980926514,0.5887001290160566,2.969090029974114,2.461916358666991,0.5617037192339492
4065.KL,20,9.960000038146973,0.560401606041163,4.917873073362494,5.1149924074272,0.5656802659554495
4197.KL,20,2.5999999046325684,0.8446153987229934,6.1090471352077325,5.4620395630629845,0.545035667456238
4677.KL,20,2.400000095367432,0.8766666501098215,13.478706411122285,9.50393943224275,0.45167149827309366
4715.KL,20,1.6299999952316284,1.07349693431005,4.930720383806304,5.128253625766091,0.616539077859669
4863.KL,20,7.779999732971191,0.5885347087818085,3.6024276909141393,2.628118398140706,0.5162714569390933
5031.KL,20,6.0,0.6266666666666667,3.8950303977942484,2.5210750149986967,0.4906000570671959
5168.KL,20,0.9549999833106996,0.983560218573669,10.802088525975954,10.91746342801411,0.5479405685623022
5176.KL,20,2.0799999237060547,0.9407692484037419,3.860123057653678,3.6443317968230864,0.6109838934525135
5183.KL,20,4.300000190734863,0.6925581292193156,10.606240876157019,7.979607756396492,0.466600479594261
5211.KL,20,4.96999979019165,0.6612072519547206,7.481188981425129,3.850029224364081,0.39812457887484465
5225.KL,20,7.989999771118164,0.5851564491421825,3.5182209104807134,2.04476267408502,0.4727533495737438
5246.KL,20,6.869999885559082,0.6055604099938963,5.127507306819867,3.513491013578786,0.47668698347607696
5258.KL,20,2.119999885559082,0.931698138670551,3.5800119319304393,2.6829540790683497,0.5771470276848034
5285.KL,20,6.400000095367432,0.6162499976716936,3.463845291733454,2.478320660236407,0.5207815942740935
5296.KL,20,1.3300000429153442,1.2118796749870864,7.749470668532503,5.949927084851314,0.5227825988240541
5347.KL,20,13.68000030517578,0.6061988271479283,3.6278077078964754,2.33516217915767,0.493271148776286
5398.KL,20,4.670000076293945,0.6741327588143398,7.145951677760092,5.201697658633736,0.4758663173345455
5681.KL,20,20.3799991607666,0.5581354309302518,5.203804548161588,4.818896721971983,0.5364853254606257
5819.KL,20,23.8799991607666,0.5437520967457101,2.9636261980604424,2.1715400750047444,0.5287642166510985
6012.KL,20,3.569999933242798,0.7401120500558815,4.273110947850803,3.3935072589893593,0.5391711439806958
6033.KL,20,17.6200008392334,0.5735073725732589,2.283521356753799,1.8671484031819394,0.5880149269675903
6742.KL,20,5.75,0.6339130434782609,15.109315503980534,8.190900588370067,0.37874385357076107
6888.KL,20,1.7699999809265137,1.0249717575005544,6.537249059353235,5.730018658777584,0.5506515852991758
